coverage,risk
4.979799999999999782e-01,3.168801959918068900e-01
4.979999999999999982e-01,3.169076305220883683e-01
4.980200000000000182e-01,3.168949038191237189e-01
4.980399999999999827e-01,3.169223355553770771e-01
4.980600000000000027e-01,3.169497650885435558e-01
4.980800000000000227e-01,3.169771924188885537e-01
4.980999999999999872e-01,3.169644649668741376e-01
4.981200000000000072e-01,3.169918895045370499e-01
4.981400000000000272e-01,3.170193118400449483e-01
4.981599999999999917e-01,3.170065842299662484e-01
4.981800000000000117e-01,3.169938576418162013e-01
4.981999999999999762e-01,3.169811320754716832e-01
4.982199999999999962e-01,3.169684075308096816e-01
4.982400000000000162e-01,3.169556840077071280e-01
4.982599999999999807e-01,3.169831011921486752e-01
4.982800000000000007e-01,3.169703781006663057e-01
4.983000000000000207e-01,3.169576560305036872e-01
4.983199999999999852e-01,3.169850698346444173e-01
4.983400000000000052e-01,3.169723481960107780e-01
4.983600000000000252e-01,3.169596275784573591e-01
4.983799999999999897e-01,3.169870380031301615e-01
4.984000000000000097e-01,3.170144462279293474e-01
4.984199999999999742e-01,3.170017254524296613e-01
4.984399999999999942e-01,3.170291308883717019e-01
4.984600000000000142e-01,3.170565341251053160e-01
4.984799999999999787e-01,3.170839351628951808e-01
4.984999999999999987e-01,3.171113340020060289e-01
4.985200000000000187e-01,3.170986118911979235e-01
4.985399999999999832e-01,3.171260079431941215e-01
4.985600000000000032e-01,3.171132862644415740e-01
4.985800000000000232e-01,3.171406795298647996e-01
4.985999999999999877e-01,3.171279582831929567e-01
4.986200000000000077e-01,3.171553487625847212e-01
4.986400000000000277e-01,3.171426279480186183e-01
4.986599999999999921e-01,3.171299081538523357e-01
4.986800000000000122e-01,3.171171893799630825e-01
4.986999999999999766e-01,3.171044716262281793e-01
4.987199999999999966e-01,3.171318575553416785e-01
4.987400000000000166e-01,3.171191402333881637e-01
4.987599999999999811e-01,3.171064239313497457e-01
4.987800000000000011e-01,3.171338064878302943e-01
4.988000000000000211e-01,3.171210906174819488e-01
4.988199999999999856e-01,3.171484703901206736e-01
4.988400000000000056e-01,3.171357549514874363e-01
4.988600000000000256e-01,3.171631319408250715e-01
4.988799999999999901e-01,3.171504169339320334e-01
4.989000000000000101e-01,3.171377029464822472e-01
4.989199999999999746e-01,3.171249899783532555e-01
4.989399999999999946e-01,3.171122780294223786e-01
4.989600000000000146e-01,3.171396504729838139e-01
4.989799999999999791e-01,3.171269389554691731e-01
4.989999999999999991e-01,3.171142284569138381e-01
4.990200000000000191e-01,3.171015189771952958e-01
4.990399999999999836e-01,3.171288874639307531e-01
4.990600000000000036e-01,3.171161784154210017e-01
4.990800000000000236e-01,3.171034703855093451e-01
4.990999999999999881e-01,3.170907633740733256e-01
4.991200000000000081e-01,3.171181279051130120e-01
4.991399999999999726e-01,3.171454902432183087e-01
4.991599999999999926e-01,3.171327830755669708e-01
4.991800000000000126e-01,3.171200769261589003e-01
4.991999999999999771e-01,3.171474358974358809e-01
4.992199999999999971e-01,3.171747926765754455e-01
4.992400000000000171e-01,3.171620863712843463e-01
4.992599999999999816e-01,3.171493810840043115e-01
4.992800000000000016e-01,3.171366768146130499e-01
4.993000000000000216e-01,3.171640296414980909e-01
4.993199999999999861e-01,3.171513258030921878e-01
4.993400000000000061e-01,3.171786758521247807e-01
4.993600000000000261e-01,3.172060237103492275e-01
4.993799999999999906e-01,3.172333693780287622e-01
4.994000000000000106e-01,3.172206647977572902e-01
4.994199999999999751e-01,3.172079612350326427e-01
4.994399999999999951e-01,3.171952586897324733e-01
4.994600000000000151e-01,3.171825571617346573e-01
4.994799999999999796e-01,3.171698566509169592e-01
4.994999999999999996e-01,3.171571571571571435e-01
4.995200000000000196e-01,3.171444586803331411e-01
4.995399999999999840e-01,3.171317612203227165e-01
4.995600000000000041e-01,3.171190647770037452e-01
4.995800000000000241e-01,3.171464029785019401e-01
4.995999999999999885e-01,3.171337069655724705e-01
4.996200000000000085e-01,3.171210119690965334e-01
4.996399999999999730e-01,3.171483468097029967e-01
4.996599999999999930e-01,3.171756794620341768e-01
4.996800000000000130e-01,3.171629843099583734e-01
4.996999999999999775e-01,3.171903141885131228e-01
4.997199999999999975e-01,3.171776194669014837e-01
4.997400000000000175e-01,3.171649257613959327e-01
4.997599999999999820e-01,3.171522330718745120e-01
4.997800000000000020e-01,3.171395413982152078e-01
4.998000000000000220e-01,3.171268507402961179e-01
4.998199999999999865e-01,3.171141610979952841e-01
4.998400000000000065e-01,3.171014724711908039e-01
4.998600000000000265e-01,3.170887848597607195e-01
4.998799999999999910e-01,3.171161078658877863e-01
4.999000000000000110e-01,3.171434286857371387e-01
4.999199999999999755e-01,3.171707473195711224e-01
4.999399999999999955e-01,3.171580589670760508e-01
4.999600000000000155e-01,3.171453716297303882e-01
4.999799999999999800e-01,3.171326853074122876e-01
5.000000000000000000e-01,3.171599999999999975e-01
5.000200000000000200e-01,3.171473141074356850e-01
5.000400000000000400e-01,3.171746260299175835e-01
5.000599999999999490e-01,3.171619405671319281e-01
5.000799999999999690e-01,3.171892497200448080e-01
5.000999999999999890e-01,3.172165566886622767e-01
5.001200000000000090e-01,3.172438614732464024e-01
5.001400000000000290e-01,3.172711640740592531e-01
5.001600000000000490e-01,3.172584772872680814e-01
5.001799999999999580e-01,3.172457915150545538e-01
5.001999999999999780e-01,3.172331067572971008e-01
5.002199999999999980e-01,3.172204230138738756e-01
5.002400000000000180e-01,3.172077402846633642e-01
5.002600000000000380e-01,3.172350377803542232e-01
5.002799999999999470e-01,3.172223554809306956e-01
5.002999999999999670e-01,3.172096741954826826e-01
5.003199999999999870e-01,3.172369683402622154e-01
5.003400000000000070e-01,3.172242874845105365e-01
5.003600000000000270e-01,3.172515788632184752e-01
5.003800000000000470e-01,3.172788680602741662e-01
5.003999999999999559e-01,3.173061550759392335e-01
5.004199999999999759e-01,3.173334399104751902e-01
5.004399999999999959e-01,3.173207577331947915e-01
5.004600000000000160e-01,3.173080765695560079e-01
5.004800000000000360e-01,3.173353580562660037e-01
5.004999999999999449e-01,3.173626373626373676e-01
5.005199999999999649e-01,3.173499560457124780e-01
5.005399999999999849e-01,3.173372757421984436e-01
5.005600000000000049e-01,3.173645517020936557e-01
5.005800000000000249e-01,3.173518718286787443e-01
5.006000000000000449e-01,3.173391929684378776e-01
5.006199999999999539e-01,3.173265151212496527e-01
5.006399999999999739e-01,3.173537871524448883e-01
5.006599999999999939e-01,3.173411097351496180e-01
5.006800000000000139e-01,3.173284333306702898e-01
5.007000000000000339e-01,3.173157579388855565e-01
5.007200000000000539e-01,3.173030835596740706e-01
5.007399999999999629e-01,3.173303510804010297e-01
5.007599999999999829e-01,3.173176771307612554e-01
5.007800000000000029e-01,3.173050041934581955e-01
5.008000000000000229e-01,3.173322683706070180e-01
5.008200000000000429e-01,3.173195958627850199e-01
5.008399999999999519e-01,3.173468572797699672e-01
5.008599999999999719e-01,3.173341852014535114e-01
5.008799999999999919e-01,3.173614438588084896e-01
5.009000000000000119e-01,3.173487722100219455e-01
5.009200000000000319e-01,3.173760281082807500e-01
5.009400000000000519e-01,3.174032818301593117e-01
5.009599999999999609e-01,3.174305333759182557e-01
5.009799999999999809e-01,3.174577827458182067e-01
5.010000000000000009e-01,3.174451097804391053e-01
5.010200000000000209e-01,3.174324378268332802e-01
5.010400000000000409e-01,3.174197668848794396e-01
5.010599999999999499e-01,3.174070969544565690e-01
5.010799999999999699e-01,3.173944280354434322e-01
5.010999999999999899e-01,3.174216723208940216e-01
5.011200000000000099e-01,3.174489144316730571e-01
5.011400000000000299e-01,3.174362453605779066e-01
5.011600000000000499e-01,3.174235773006624517e-01
5.011799999999999589e-01,3.174508160740652229e-01
5.011999999999999789e-01,3.174381484437350243e-01
5.012199999999999989e-01,3.174653844619129139e-01
5.012400000000000189e-01,3.174527172611922299e-01
5.012600000000000389e-01,3.174799505246778120e-01
5.012799999999999478e-01,3.174672837535907899e-01
5.012999999999999678e-01,3.174546179932176138e-01
5.013199999999999878e-01,3.174419532434373248e-01
5.013400000000000079e-01,3.174691825906570397e-01
5.013600000000000279e-01,3.174565182703047439e-01
5.013800000000000479e-01,3.174438549603095239e-01
5.013999999999999568e-01,3.174710809732748107e-01
5.014199999999999768e-01,3.174983048143273368e-01
5.014399999999999968e-01,3.174856413529036359e-01
5.014600000000000168e-01,3.174729789016073056e-01
5.014800000000000368e-01,3.174603174603174427e-01
5.014999999999999458e-01,3.174476570289132549e-01
5.015199999999999658e-01,3.174748763758175052e-01
5.015399999999999858e-01,3.174622163735694169e-01
5.015600000000000058e-01,3.174495573809713589e-01
5.015800000000000258e-01,3.174368993979026499e-01
5.016000000000000458e-01,3.174242424242424421e-01
5.016199999999999548e-01,3.174514572784179478e-01
5.016399999999999748e-01,3.174786699625229414e-01
5.016599999999999948e-01,3.175058804768169929e-01
5.016800000000000148e-01,3.175330888215595615e-01
5.017000000000000348e-01,3.175204305361770118e-01
5.017200000000000548e-01,3.175077732599856373e-01
5.017399999999999638e-01,3.175349782756008987e-01
5.017599999999999838e-01,3.175621811224489943e-01
5.017800000000000038e-01,3.175893818007892166e-01
5.018000000000000238e-01,3.175767237943403765e-01
5.018200000000000438e-01,3.176039217249213009e-01
5.018399999999999528e-01,3.175912641479355925e-01
5.018599999999999728e-01,3.176184593312876281e-01
5.018799999999999928e-01,3.176456523471746229e-01
5.019000000000000128e-01,3.176329946204423105e-01
5.019200000000000328e-01,3.176601848900222902e-01
5.019400000000000528e-01,3.176475275929394049e-01
5.019599999999999618e-01,3.176348713044864214e-01
5.019799999999999818e-01,3.176222160245428250e-01
5.020000000000000018e-01,3.176095617529880455e-01
5.020200000000000218e-01,3.175969084897016237e-01
5.020400000000000418e-01,3.175842562345629894e-01
5.020599999999999508e-01,3.175716049874516833e-01
5.020799999999999708e-01,3.175589547482473018e-01
5.020999999999999908e-01,3.175463055168293303e-01
5.021200000000000108e-01,3.175336572930773649e-01
5.021400000000000308e-01,3.175608396064842354e-01
5.021600000000000508e-01,3.175481918113748359e-01
5.021799999999999597e-01,3.175355450236966859e-01
5.021999999999999797e-01,3.175228992433293262e-01
5.022199999999999998e-01,3.175500776552108717e-01
5.022400000000000198e-01,3.175374323032812973e-01
5.022600000000000398e-01,3.175247879584279231e-01
5.022799999999999487e-01,3.175121446205304010e-01
5.022999999999999687e-01,3.174995022894684382e-01
5.023199999999999887e-01,3.174868609651218532e-01
5.023400000000000087e-01,3.175140343193852965e-01
5.023600000000000287e-01,3.175013934230432322e-01
5.023800000000000487e-01,3.174887535331820665e-01
5.023999999999999577e-01,3.175159235668789659e-01
5.024199999999999777e-01,3.175032841049321153e-01
5.024399999999999977e-01,3.174906456492317397e-01
5.024600000000000177e-01,3.174780081996576575e-01
5.024800000000000377e-01,3.174653717560897981e-01
5.024999999999999467e-01,3.174527363184079798e-01
5.025199999999999667e-01,3.174401018864920765e-01
5.025399999999999867e-01,3.174274684602220731e-01
5.025600000000000067e-01,3.174148360394778989e-01
5.025800000000000267e-01,3.174022046241394279e-01
5.026000000000000467e-01,3.173895742140867560e-01
5.026199999999999557e-01,3.173769448091998124e-01
5.026399999999999757e-01,3.173643164093585822e-01
5.026599999999999957e-01,3.173516890144431613e-01
5.026800000000000157e-01,3.173390626243335899e-01
5.027000000000000357e-01,3.173264372389099086e-01
5.027199999999999447e-01,3.173535964353914607e-01
5.027399999999999647e-01,3.173807534709790490e-01
5.027599999999999847e-01,3.173681279338054217e-01
5.027800000000000047e-01,3.173555034010899223e-01
5.028000000000000247e-01,3.173428798727128131e-01
5.028200000000000447e-01,3.173700330138021775e-01
5.028399999999999537e-01,3.173574099117015268e-01
5.028599999999999737e-01,3.173447878137056199e-01
5.028799999999999937e-01,3.173321667196945528e-01
5.029000000000000137e-01,3.173195466295486433e-01
5.029200000000000337e-01,3.173466952994511980e-01
5.029400000000000537e-01,3.173340756352646674e-01
5.029599999999999627e-01,3.173214569747097036e-01
5.029799999999999827e-01,3.173088393176666799e-01
5.030000000000000027e-01,3.172962226640159145e-01
5.030200000000000227e-01,3.172836070136376141e-01
5.030400000000000427e-01,3.172709923664122078e-01
5.030599999999999516e-01,3.172583787222200136e-01
5.030799999999999716e-01,3.172457660809414048e-01
5.030999999999999917e-01,3.172331544424567551e-01
5.031200000000000117e-01,3.172602957544919944e-01
5.031400000000000317e-01,3.172476845410819868e-01
5.031600000000000517e-01,3.172350743302329024e-01
5.031799999999999606e-01,3.172622123295838481e-01
5.031999999999999806e-01,3.172496025437201994e-01
5.032200000000000006e-01,3.172767378085131762e-01
5.032400000000000206e-01,3.172641284476591661e-01
5.032600000000000406e-01,3.172912609784206972e-01
5.032799999999999496e-01,3.172786520426005286e-01
5.032999999999999696e-01,3.172660441088813732e-01
5.033199999999999896e-01,3.172931733290947909e-01
5.033400000000000096e-01,3.173203003933722788e-01
5.033600000000000296e-01,3.173474253019707425e-01
5.033800000000000496e-01,3.173348166395168479e-01
5.033999999999999586e-01,3.173222089789431988e-01
5.034199999999999786e-01,3.173493305788407381e-01
5.034399999999999986e-01,3.173367233433974088e-01
5.034600000000000186e-01,3.173638422118936764e-01
5.034800000000000386e-01,3.173512354016048143e-01
5.034999999999999476e-01,3.173386295928500300e-01
5.035199999999999676e-01,3.173260247855100302e-01
5.035399999999999876e-01,3.173531397704253965e-01
5.035600000000000076e-01,3.173802526014774528e-01
5.035800000000000276e-01,3.173676476428770044e-01
5.036000000000000476e-01,3.173947577442414736e-01
5.036199999999999566e-01,3.174218656923871174e-01
5.036399999999999766e-01,3.174092605829560987e-01
5.036599999999999966e-01,3.173966564746059094e-01
5.036800000000000166e-01,3.174237611181702778e-01
5.037000000000000366e-01,3.174111574349811615e-01
5.037199999999999456e-01,3.173985547526403384e-01
5.037399999999999656e-01,3.173859530710286814e-01
5.037599999999999856e-01,3.174130538351596087e-01
5.037800000000000056e-01,3.174004525785064645e-01
5.038000000000000256e-01,3.174275506153235171e-01
5.038200000000000456e-01,3.174149497836528666e-01
5.038399999999999546e-01,3.174420450936805138e-01
5.038599999999999746e-01,3.174691382526892425e-01
5.038799999999999946e-01,3.174962292609351255e-01
5.039000000000000146e-01,3.174836277039095322e-01
5.039200000000000346e-01,3.175107159866645268e-01
5.039400000000000546e-01,3.175378021192999389e-01
5.039599999999999635e-01,3.175648861020716196e-01
5.039799999999999836e-01,3.175919679352355307e-01
5.040000000000000036e-01,3.175793650793650724e-01
5.040200000000000236e-01,3.176064441887226919e-01
5.040400000000000436e-01,3.175938417585905671e-01
5.040599999999999525e-01,3.175812403285322993e-01
5.040799999999999725e-01,3.176083161402951660e-01
5.040999999999999925e-01,3.176353898036103907e-01
5.041200000000000125e-01,3.176227882250257650e-01
5.041400000000000325e-01,3.176498591661046644e-01
5.041600000000000525e-01,3.176769279593779638e-01
5.041799999999999615e-01,3.177039946051013475e-01
5.041999999999999815e-01,3.176913923046409960e-01
5.042200000000000015e-01,3.177184562294236847e-01
5.042400000000000215e-01,3.177455180072981111e-01
5.042600000000000415e-01,3.177329155594336152e-01
5.042799999999999505e-01,3.177203141112080464e-01
5.042999999999999705e-01,3.177077136625025000e-01
5.043199999999999905e-01,3.176951142131979600e-01
5.043400000000000105e-01,3.177221715509378486e-01
5.043600000000000305e-01,3.177492267428027595e-01
5.043800000000000505e-01,3.177366271461992686e-01
5.043999999999999595e-01,3.177636796193497037e-01
5.044199999999999795e-01,3.177510804488323237e-01
5.044399999999999995e-01,3.177781302037903655e-01
5.044600000000000195e-01,3.177655314593822999e-01
5.044800000000000395e-01,3.177925784966698641e-01
5.044999999999999485e-01,3.177799801783944278e-01
5.045199999999999685e-01,3.177673828589550609e-01
5.045399999999999885e-01,3.177547865382328585e-01
5.045600000000000085e-01,3.177421912161090822e-01
5.045800000000000285e-01,3.177295968924649938e-01
5.046000000000000485e-01,3.177170035671819104e-01
5.046199999999999575e-01,3.177044112401410936e-01
5.046399999999999775e-01,3.176918199112238606e-01
5.046599999999999975e-01,3.176792295803114730e-01
5.046800000000000175e-01,3.177062693191725629e-01
5.047000000000000375e-01,3.177333069149990141e-01
5.047199999999999465e-01,3.177207164368362480e-01
5.047399999999999665e-01,3.177081269564528410e-01
5.047599999999999865e-01,3.176955384737301102e-01
5.047800000000000065e-01,3.177225722096754801e-01
5.048000000000000265e-01,3.177099841521394685e-01
5.048200000000000465e-01,3.176973970920328183e-01
5.048399999999999554e-01,3.176848110292370131e-01
5.048599999999999755e-01,3.177118409063898752e-01
5.048799999999999955e-01,3.176992552685786730e-01
5.049000000000000155e-01,3.176866706278471120e-01
5.049200000000000355e-01,3.176740869840766757e-01
5.049400000000000555e-01,3.177011130035251596e-01
5.049599999999999644e-01,3.177281368821292529e-01
5.049799999999999844e-01,3.177155530912115222e-01
5.050000000000000044e-01,3.177425742574257472e-01
5.050200000000000244e-01,3.177695932834342929e-01
5.050400000000000444e-01,3.177966101694915113e-01
5.050599999999999534e-01,3.177840256603176039e-01
5.050799999999999734e-01,3.177714421477785822e-01
5.050999999999999934e-01,3.177588596317560965e-01
5.051200000000000134e-01,3.177858726639214426e-01
5.051400000000000334e-01,3.178128835570336874e-01
5.051600000000000534e-01,3.178003008947660191e-01
5.051799999999999624e-01,3.177877192287897334e-01
5.051999999999999824e-01,3.178147268408550996e-01
5.052200000000000024e-01,3.178417323146351947e-01
5.052400000000000224e-01,3.178291505027313613e-01
5.052600000000000424e-01,3.178561532676245638e-01
5.052799999999999514e-01,3.178831538948701518e-01
5.052999999999999714e-01,3.179101523847219224e-01
5.053199999999999914e-01,3.179371487374337280e-01
5.053400000000000114e-01,3.179245656389757535e-01
5.053600000000000314e-01,3.179515592844704974e-01
5.053800000000000514e-01,3.179389766116585414e-01
5.053999999999999604e-01,3.179263949347052032e-01
5.054199999999999804e-01,3.179138142534921330e-01
5.054400000000000004e-01,3.179012345679012586e-01
5.054600000000000204e-01,3.179282237961461033e-01
5.054800000000000404e-01,3.179156445358866656e-01
5.054999999999999494e-01,3.179030662710187749e-01
5.055199999999999694e-01,3.179300522234530524e-01
5.055399999999999894e-01,3.179174743838271699e-01
5.055600000000000094e-01,3.179444576311417081e-01
5.055800000000000294e-01,3.179318802167807045e-01
5.056000000000000494e-01,3.179193037974683556e-01
5.056199999999999584e-01,3.179462837704205014e-01
5.056399999999999784e-01,3.179337077762835473e-01
5.056599999999999984e-01,3.179211327769647655e-01
5.056800000000000184e-01,3.179481094763486615e-01
5.057000000000000384e-01,3.179750840419220959e-01
5.057199999999999473e-01,3.180020564739381439e-01
5.057399999999999674e-01,3.180290267726499920e-01
5.057599999999999874e-01,3.180559949383106599e-01
5.057800000000000074e-01,3.180434180869152749e-01
5.058000000000000274e-01,3.180308422301305060e-01
5.058200000000000474e-01,3.180578071250642624e-01
5.058399999999999563e-01,3.180452316938162105e-01
5.058599999999999763e-01,3.180326572569485699e-01
5.058799999999999963e-01,3.180596188819482806e-01
5.059000000000000163e-01,3.180470448705277620e-01
5.059200000000000363e-01,3.180344718532574499e-01
5.059399999999999453e-01,3.180218998300193833e-01
5.059599999999999653e-01,3.180488576172029180e-01
5.059799999999999853e-01,3.180362860192102459e-01
5.060000000000000053e-01,3.180632411067193521e-01
5.060200000000000253e-01,3.180506699339947230e-01
5.060400000000000453e-01,3.180776223223460430e-01
5.060599999999999543e-01,3.180650515749120499e-01
5.060799999999999743e-01,3.180920012646221706e-01
5.060999999999999943e-01,3.180794309425014621e-01
5.061200000000000143e-01,3.181063779340868036e-01
5.061400000000000343e-01,3.180938080373019172e-01
5.061600000000000543e-01,3.181207523312786223e-01
5.061799999999999633e-01,3.181081828598522065e-01
5.061999999999999833e-01,3.180956143816673354e-01
5.062200000000000033e-01,3.180830468966062141e-01
5.062400000000000233e-01,3.180704804045512146e-01
5.062600000000000433e-01,3.180974202978706367e-01
5.062799999999999523e-01,3.180848542308604143e-01
5.062999999999999723e-01,3.181117914280071068e-01
5.063199999999999923e-01,3.180992257860641437e-01
5.063400000000000123e-01,3.180866611367855756e-01
5.063600000000000323e-01,3.180740974800537191e-01
5.063800000000000523e-01,3.181010308463999570e-01
5.063999999999999613e-01,3.180884676145339651e-01
5.064199999999999813e-01,3.180759053749852017e-01
5.064400000000000013e-01,3.181028354790300661e-01
5.064600000000000213e-01,3.180902736642577944e-01
5.064800000000000413e-01,3.180777128415732125e-01
5.064999999999999503e-01,3.180651530108588587e-01
5.065199999999999703e-01,3.180920792861091639e-01
5.065399999999999903e-01,3.180795198799700185e-01
5.065600000000000103e-01,3.181064434617814074e-01
5.065800000000000303e-01,3.181333649176832923e-01
5.066000000000000503e-01,3.181208053691275128e-01
5.066199999999999593e-01,3.181477241324858762e-01
5.066399999999999793e-01,3.181351650086846616e-01
5.066599999999999993e-01,3.181226068764062553e-01
5.066800000000000193e-01,3.181495223809899797e-01
5.067000000000000393e-01,3.181369646733767653e-01
5.067199999999999482e-01,3.181244079570571537e-01
5.067399999999999682e-01,3.181513202036547194e-01
5.067599999999999882e-01,3.181782303259925726e-01
5.067800000000000082e-01,3.182051383243221787e-01
5.068000000000000282e-01,3.181925808997632110e-01
5.068200000000000482e-01,3.181800244662799648e-01
5.068399999999999572e-01,3.182069292084286904e-01
5.068599999999999772e-01,3.181943731997001201e-01
5.068799999999999972e-01,3.181818181818181768e-01
5.069000000000000172e-01,3.182087196685736696e-01
5.069200000000000372e-01,3.181961650753570847e-01
5.069399999999999462e-01,3.181836114727581433e-01
5.069599999999999662e-01,3.181710588606596057e-01
5.069799999999999862e-01,3.181979565268847066e-01
5.070000000000000062e-01,3.181854043392504661e-01
5.070200000000000262e-01,3.181728531418878680e-01
5.070400000000000462e-01,3.181603029346797284e-01
5.070599999999999552e-01,3.181871967814459690e-01
5.070799999999999752e-01,3.181746469985012316e-01
5.070999999999999952e-01,3.181620982054821356e-01
5.071200000000000152e-01,3.181889887994951982e-01
5.071400000000000352e-01,3.182158772725480200e-01
5.071600000000000552e-01,3.182427636248915670e-01
5.071799999999999642e-01,3.182302141251626693e-01
5.071999999999999842e-01,3.182176656151419758e-01
5.072200000000000042e-01,3.182445487165332376e-01
5.072400000000000242e-01,3.182320006308650973e-01
5.072600000000000442e-01,3.182194535346765107e-01
5.072799999999999532e-01,3.182069074278505161e-01
5.072999999999999732e-01,3.182337867139759524e-01
5.073199999999999932e-01,3.182212410313017270e-01
5.073400000000000132e-01,3.182086963377616651e-01
5.073600000000000332e-01,3.181961526332387491e-01
5.073800000000000532e-01,3.181836099176159616e-01
5.073999999999999622e-01,3.182104848245959627e-01
5.074199999999999822e-01,3.181979425328130273e-01
5.074400000000000022e-01,3.182248147564243901e-01
5.074600000000000222e-01,3.182122728885035112e-01
5.074800000000000422e-01,3.181997320091431991e-01
5.074999999999999512e-01,3.181871921182266028e-01
5.075199999999999712e-01,3.181746532156368157e-01
5.075399999999999912e-01,3.182015210623793111e-01
5.075600000000000112e-01,3.182283867917093390e-01
5.075800000000000312e-01,3.182158477481382142e-01
5.076000000000000512e-01,3.182033096926714100e-01
5.076199999999999601e-01,3.181907726251920754e-01
5.076399999999999801e-01,3.181782365455834705e-01
5.076600000000000001e-01,3.182050979001694313e-01
5.076800000000000201e-01,3.182319571383548928e-01
5.077000000000000401e-01,3.182588142603899883e-01
5.077199999999999491e-01,3.182462774757740531e-01
5.077399999999999691e-01,3.182731319179107343e-01
5.077599999999999891e-01,3.182605955569560163e-01
5.077800000000000091e-01,3.182480601835440681e-01
5.078000000000000291e-01,3.182355257975580942e-01
5.078200000000000491e-01,3.182229923988814657e-01
5.078399999999999581e-01,3.182498424700693218e-01
5.078599999999999781e-01,3.182766904264954788e-01
5.078799999999999981e-01,3.182641568874537419e-01
5.079000000000000181e-01,3.182516243354991392e-01
5.079200000000000381e-01,3.182390927705150419e-01
5.079399999999999471e-01,3.182265621923849319e-01
5.079599999999999671e-01,3.182534057799826788e-01
5.079799999999999871e-01,3.182408756250246218e-01
5.080000000000000071e-01,3.182677165354330651e-01
5.080200000000000271e-01,3.182945553324671994e-01
5.080400000000000471e-01,3.182820250373986082e-01
5.080599999999999561e-01,3.183088611581309513e-01
5.080799999999999761e-01,3.182963312864116046e-01
5.080999999999999961e-01,3.183231647313520818e-01
5.081200000000000161e-01,3.183106352830040175e-01
5.081400000000000361e-01,3.182981068209548292e-01
5.081599999999999451e-01,3.183249370277078105e-01
5.081799999999999651e-01,3.183517651225943323e-01
5.081999999999999851e-01,3.183785911058638063e-01
5.082200000000000051e-01,3.184054149777655329e-01
5.082400000000000251e-01,3.183928852510624630e-01
5.082600000000000451e-01,3.183803565104473821e-01
5.082799999999999541e-01,3.184071771464547229e-01
5.082999999999999741e-01,3.183946488294314148e-01
5.083199999999999941e-01,3.183821214982688330e-01
5.083400000000000141e-01,3.184089388991619973e-01
5.083600000000000341e-01,3.183964119915020929e-01
5.083800000000000541e-01,3.183838860694755968e-01
5.083999999999999631e-01,3.184107002360346272e-01
5.084199999999999831e-01,3.183981747374218241e-01
5.084400000000000031e-01,3.183856502242152220e-01
5.084600000000000231e-01,3.183731266962986362e-01
5.084800000000000431e-01,3.183606041535557152e-01
5.084999999999999520e-01,3.183874139626352018e-01
5.085199999999999720e-01,3.183748918429953334e-01
5.085399999999999920e-01,3.183623707083022003e-01
5.085600000000000120e-01,3.183498505584395066e-01
5.085800000000000320e-01,3.183373313932911230e-01
5.086000000000000520e-01,3.183641368462445942e-01
5.086199999999999610e-01,3.183516181038889559e-01
5.086399999999999810e-01,3.183391003460207536e-01
5.086600000000000010e-01,3.183659025675303900e-01
5.086800000000000210e-01,3.183533852323661151e-01
5.087000000000000410e-01,3.183408688814625687e-01
5.087199999999999500e-01,3.183283535147035659e-01
5.087399999999999700e-01,3.183551519440185329e-01
5.087599999999999900e-01,3.183819482663731160e-01
5.087800000000000100e-01,3.183694327607217156e-01
5.088000000000000300e-01,3.183569182389937025e-01
5.088200000000000500e-01,3.183444047010730582e-01
5.088399999999999590e-01,3.183711972329219542e-01
5.088599999999999790e-01,3.183586841174390059e-01
5.088799999999999990e-01,3.183854739820782820e-01
5.089000000000000190e-01,3.184122617410100053e-01
5.089200000000000390e-01,3.183997484869920402e-01
5.089399999999999480e-01,3.184265335795968266e-01
5.089599999999999680e-01,3.184140207481924167e-01
5.089799999999999880e-01,3.184408031749774159e-01
5.090000000000000080e-01,3.184282907662082662e-01
5.090200000000000280e-01,3.184157793406938719e-01
5.090400000000000480e-01,3.184032688983183812e-01
5.090599999999999570e-01,3.183907594389659423e-01
5.090799999999999770e-01,3.184175375186610868e-01
5.090999999999999970e-01,3.184050284816342669e-01
5.091200000000000170e-01,3.184318038969201625e-01
5.091400000000000370e-01,3.184585772086263034e-01
5.091599999999999460e-01,3.184460680336240190e-01
5.091799999999999660e-01,3.184335598413134960e-01
5.091999999999999860e-01,3.184210526315789380e-01
5.092200000000000060e-01,3.184085464043046043e-01
5.092400000000000260e-01,3.183960411593747541e-01
5.092600000000000460e-01,3.184228095668224512e-01
5.092799999999999550e-01,3.184103047439522660e-01
5.092999999999999750e-01,3.184370704889063486e-01
5.093199999999999950e-01,3.184638341317835297e-01
5.093400000000000150e-01,3.184905956728315002e-01
5.093600000000000350e-01,3.184780901523480701e-01
5.093800000000000550e-01,3.185048490321567560e-01
5.093999999999999639e-01,3.184923439340400231e-01
5.094199999999999839e-01,3.184798398178320666e-01
5.094400000000000039e-01,3.184673366834170904e-01
5.094600000000000239e-01,3.184548345306795203e-01
5.094800000000000439e-01,3.184423333595037819e-01
5.094999999999999529e-01,3.184298331697743012e-01
5.095199999999999729e-01,3.184565865913016047e-01
5.095399999999999929e-01,3.184833379126270625e-01
5.095600000000000129e-01,3.185100871339979767e-01
5.095800000000000329e-01,3.185368342556615384e-01
5.096000000000000529e-01,3.185635792778649944e-01
5.096199999999999619e-01,3.185903222008555358e-01
