coverage,risk
3.893097643097643158e-03,0.000000000000000000e+00
3.906250000000000000e-03,0.000000000000000000e+00
3.919402356902357276e-03,0.000000000000000000e+00
3.932554713804713685e-03,0.000000000000000000e+00
3.945707070707070961e-03,0.000000000000000000e+00
3.958859427609427370e-03,0.000000000000000000e+00
3.972011784511784646e-03,0.000000000000000000e+00
3.985164141414141055e-03,0.000000000000000000e+00
3.998316498316498331e-03,0.000000000000000000e+00
4.011468855218855607e-03,0.000000000000000000e+00
4.024621212121212016e-03,0.000000000000000000e+00
4.037773569023569292e-03,0.000000000000000000e+00
4.050925925925925701e-03,0.000000000000000000e+00
4.064078282828282977e-03,0.000000000000000000e+00
4.077230639730639386e-03,0.000000000000000000e+00
4.090382996632996662e-03,0.000000000000000000e+00
4.103535353535353938e-03,0.000000000000000000e+00
4.116687710437710347e-03,0.000000000000000000e+00
4.129840067340067623e-03,0.000000000000000000e+00
4.142992424242424032e-03,0.000000000000000000e+00
4.156144781144781308e-03,0.000000000000000000e+00
4.169297138047137717e-03,0.000000000000000000e+00
4.182449494949494993e-03,0.000000000000000000e+00
4.195601851851852269e-03,0.000000000000000000e+00
4.208754208754208678e-03,0.000000000000000000e+00
4.221906565656565954e-03,0.000000000000000000e+00
4.235058922558922363e-03,0.000000000000000000e+00
4.248211279461279639e-03,0.000000000000000000e+00
4.261363636363636048e-03,0.000000000000000000e+00
4.274515993265993324e-03,0.000000000000000000e+00
4.287668350168350601e-03,0.000000000000000000e+00
4.300820707070707009e-03,0.000000000000000000e+00
4.313973063973064286e-03,0.000000000000000000e+00
4.327125420875420694e-03,0.000000000000000000e+00
4.340277777777777971e-03,0.000000000000000000e+00
4.353430134680134379e-03,0.000000000000000000e+00
4.366582491582491656e-03,0.000000000000000000e+00
4.379734848484848064e-03,0.000000000000000000e+00
4.392887205387205340e-03,0.000000000000000000e+00
4.406039562289562617e-03,0.000000000000000000e+00
4.419191919191919025e-03,0.000000000000000000e+00
4.432344276094276302e-03,0.000000000000000000e+00
4.445496632996632710e-03,0.000000000000000000e+00
4.458648989898989987e-03,0.000000000000000000e+00
4.471801346801346395e-03,0.000000000000000000e+00
4.484953703703703672e-03,0.000000000000000000e+00
4.498106060606060948e-03,0.000000000000000000e+00
4.511258417508417357e-03,0.000000000000000000e+00
4.524410774410774633e-03,0.000000000000000000e+00
4.537563131313131042e-03,0.000000000000000000e+00
4.550715488215488318e-03,0.000000000000000000e+00
4.563867845117844727e-03,0.000000000000000000e+00
4.577020202020202003e-03,0.000000000000000000e+00
4.590172558922559279e-03,0.000000000000000000e+00
4.603324915824915688e-03,0.000000000000000000e+00
4.616477272727272964e-03,0.000000000000000000e+00
4.629629629629629373e-03,0.000000000000000000e+00
4.642781986531986649e-03,0.000000000000000000e+00
4.655934343434343058e-03,0.000000000000000000e+00
4.669086700336700334e-03,0.000000000000000000e+00
4.682239057239057610e-03,0.000000000000000000e+00
4.695391414141414019e-03,0.000000000000000000e+00
4.708543771043771295e-03,0.000000000000000000e+00
4.721696127946127704e-03,0.000000000000000000e+00
4.734848484848484980e-03,0.000000000000000000e+00
4.748000841750841389e-03,0.000000000000000000e+00
4.761153198653198665e-03,0.000000000000000000e+00
4.774305555555555941e-03,0.000000000000000000e+00
4.787457912457912350e-03,0.000000000000000000e+00
4.800610269360269626e-03,0.000000000000000000e+00
4.813762626262626035e-03,0.000000000000000000e+00
4.826914983164983311e-03,0.000000000000000000e+00
4.840067340067339720e-03,0.000000000000000000e+00
4.853219696969696996e-03,0.000000000000000000e+00
4.866372053872054272e-03,0.000000000000000000e+00
4.879524410774410681e-03,0.000000000000000000e+00
4.892676767676767957e-03,0.000000000000000000e+00
4.905829124579124366e-03,0.000000000000000000e+00
4.918981481481481642e-03,0.000000000000000000e+00
4.932133838383838051e-03,0.000000000000000000e+00
4.945286195286195327e-03,0.000000000000000000e+00
4.958438552188552603e-03,0.000000000000000000e+00
4.971590909090909012e-03,0.000000000000000000e+00
4.984743265993266288e-03,0.000000000000000000e+00
4.997895622895622697e-03,0.000000000000000000e+00
5.011047979797979973e-03,0.000000000000000000e+00
5.024200336700336382e-03,0.000000000000000000e+00
5.037352693602693658e-03,0.000000000000000000e+00
5.050505050505050934e-03,0.000000000000000000e+00
5.063657407407407343e-03,0.000000000000000000e+00
5.076809764309764619e-03,0.000000000000000000e+00
5.089962121212121028e-03,0.000000000000000000e+00
5.103114478114478304e-03,0.000000000000000000e+00
5.116266835016834713e-03,0.000000000000000000e+00
5.129419191919191989e-03,0.000000000000000000e+00
5.142571548821548398e-03,0.000000000000000000e+00
5.155723905723905674e-03,0.000000000000000000e+00
5.168876262626262950e-03,0.000000000000000000e+00
5.182028619528619359e-03,0.000000000000000000e+00
5.195180976430976635e-03,0.000000000000000000e+00
5.208333333333333044e-03,0.000000000000000000e+00
5.221485690235690320e-03,0.000000000000000000e+00
5.234638047138046729e-03,0.000000000000000000e+00
5.247790404040404005e-03,0.000000000000000000e+00
5.260942760942761282e-03,0.000000000000000000e+00
5.274095117845117690e-03,0.000000000000000000e+00
5.287247474747474967e-03,0.000000000000000000e+00
5.300399831649831375e-03,0.000000000000000000e+00
5.313552188552188651e-03,0.000000000000000000e+00
5.326704545454545060e-03,0.000000000000000000e+00
5.339856902356902336e-03,0.000000000000000000e+00
5.353009259259259613e-03,0.000000000000000000e+00
5.366161616161616021e-03,0.000000000000000000e+00
5.379313973063973298e-03,0.000000000000000000e+00
5.392466329966329706e-03,0.000000000000000000e+00
5.405618686868686983e-03,0.000000000000000000e+00
5.418771043771043391e-03,0.000000000000000000e+00
5.431923400673400668e-03,0.000000000000000000e+00
5.445075757575757944e-03,0.000000000000000000e+00
5.458228114478114353e-03,0.000000000000000000e+00
5.471380471380471629e-03,0.000000000000000000e+00
5.484532828282828038e-03,0.000000000000000000e+00
5.497685185185185314e-03,0.000000000000000000e+00
5.510837542087541722e-03,0.000000000000000000e+00
5.523989898989898999e-03,0.000000000000000000e+00
5.537142255892256275e-03,0.000000000000000000e+00
5.550294612794612684e-03,0.000000000000000000e+00
5.563446969696969960e-03,0.000000000000000000e+00
